name,code,childrenUrl,comment,url
"Tinta 1 - Mediu - NUMARUL DE PERSOANE DECEDATE SI RANITE ATRIBUITE DEZASTRELOR NATURALE, INREGISTRATE LA INTERVENTIILE INSPECTORATULUI GENERAL PENTRU SITUATII DE URGENTA, LA 100000 DE LOCUITORI",TOM1314,matrix,,matrix
Tinta 1 - Mediu - Pagubele anuale la inundatii,TON1315,matrix,,matrix
Tinta 2 - Mediu - Suprafata protejata cu sisteme antigrindina si de crestere a precipitatiilor,TOR1321,matrix,,matrix
"Tinta 2 - Mediu - Numarul de interventii ale Inspectoratului General  pentru Situatii de Urgenta, cauzate de producerea unor fenomene meteorologice periculoase si/sau asociate",TOS1322,matrix,,matrix
Tinta 2 - Mediu - Ponderea bugetului alocat activitatii Inspectoratului General pentru Situatii de Urgenta in totalul cheltuielilor guvernamentale,TOT1323,matrix,,matrix
Tinta 3 - Mediu - Cantitatea de deseuri menajere generate,TOW1331,matrix,,matrix
Tinta 3 - Mediu - Temperatura medie lunara/anuala la nivelul Romaniei,TOX1332,matrix,,matrix
Tinta 3 - Mediu - POPULATIA ACOPERITA DE SEMNATARII PENTRU PACTUL PRIMARILOR,TOY1333,matrix,,matrix
Tinta 3 - Mediu - Cantitatea lunara/anuala de precipitatii la nivelul Romaniei,TOZ1334,matrix,,matrix
"Tinta 4 - Mediu - Suprafata padurii, din care impadurita anual",TPB1341,matrix,,matrix
Tinta 4 - Mediu - Intensitatea emisiilor de CO2,TPC1342,matrix,,matrix
"Tinta 4 - Mediu - EMISII DE GAZE CU EFECT DE SERA, PE ACTIVITATI ECONOMICE",TPD1343,matrix,,matrix
"Tinta 4 - Mediu - Numarul de persoane decedate si ranite atribuite dezastrelor naturale, inregistrate la interventiile Inspectoratului General pentru Situatii de Urgenta, la 100000 de locuitori",TPE1344,matrix,,matrix
Tinta 4 - Mediu - Valoarea productiei de bunuri si servicii de mediu,TPF1345,matrix,,matrix
Tinta 1 - Mediu - VOLUMUL DE APE UZATE SI CANTITATILE DE POLUANTI EVACUATE IN MAREA NEAGRA,TPK1411,matrix,,matrix
Tinta 1 - Mediu - Numarul de situri de coasta cu ape de calitate excelenta pentru scaldat,TPL1412,matrix,,matrix
Tinta 2 - Mediu - VALORILE PH-ULUI APELOR DE LA LITORALUL ROMANESC AL MARII NEGRE,TPN1421,matrix,,matrix
"Tinta 3 - Mediu - Numar de controale efectuate, din care numar de contraventii constatate",TPQ1431,matrix,,matrix
"Tinta 3 - Economic - Valoarea exportului si importului de pesti si crustacee, moluste si alte nevertebrate acvatice, detaliat pe zone intra-UE si extra-UE",TPR1432,matrix,,matrix
Tinta 3 - Mediu - CANTITATEA STOCURILOR DE PESTE DIN PUNCT DE VEDERE BIOLOGIC,TPS1433,matrix,,matrix
Tinta 3 - Mediu - Suprafata siturilor marine desemnate in conditii Natura 2000 si zone umede de importanta internationala,TPT1434,matrix,,matrix
"Tinta 4 - Mediu - Volumul de ape uzate si cantitatile de poluanti evacuate in Marea Neagra, pe tari riverane",TPV1441,matrix,,matrix
Tinta 1 - Mediu - Suprafata terenurilor pe care s-au executat regenerari pe categorii de regenerari,TQB1511,matrix,,matrix
Tinta 1 - Mediu - Suprafata siturilor marine si terestre desemnate in conditiile Natura 2000,TQC1512,matrix,,matrix
Tinta 5 - Mediu - Volumul de masa lemnoasa pe picior,TQD1513,matrix,,matrix
Tinta 1 - Mediu - Resursele de apa asigurate potrivit gradului de amenajare a bazinelor hidrografice,TQE1514,matrix,,matrix
Tinta 1 - Mediu - Calitatea apelor de suprafata (rauri) pe stari de calitate pentru lungimile de rau monitorizate,TQF1515,matrix,,matrix
Tinta 1 - Mediu - ARII NATURALE PROTEJATE ALE ROMANIEI PE CATEGORII (SUPRAFETE),TQG1516,matrix,,matrix
Tinta 1 - Mediu - Ponderea valorii productiei de bunuri si servicii de mediu pentru protectia biodiversitatii si a peisajului in totalul productiei de bunuri si servicii de mediu,TQH1511,matrix,,matrix
Tinta 2 - Mediu - ARII NATURALE PROTEJATE ALE ROMANIEI PE CATEGORII (SUPRAFETE),TQK1522,matrix,,matrix
Tinta 2 - Mediu - Suprafata siturilor marine si terestre desemnate in conditiile Natura 2000,TQL1523,matrix,,matrix
Tinta 2 - Mediu - Calitatea apelor de suprafata (rauri) pe stari de calitate pentru lungimile de rau monitorizate,TQM1524,matrix,,matrix
Tinta 3 - Mediu - Suprafata padurii ca procent in suprafata totala a tarii,TQO1531,matrix,,matrix
Tinta 3 - Mediu - Ponderea valorii productiei de bunuri si servicii de mediu pentru protectia biodiversitatii si a peisajului in totalul productiei de bunuri si servicii de mediu,TQP1532,matrix,,matrix
Tinta 3 - Mediu - Suprafata padurilor virgine si cvasivirgine,TQQ1533,matrix,,matrix
Tinta 3 - Mediu - Suprafata siturilor marine si terestre desemnate in conditiile Natura 2000,TQR1534,matrix,,matrix
Tinta 4 - Mediu - VALOAREA FONDURILOR ALOCATE IN DOMENIUL SILVIC,TQU1541,matrix,,matrix
Tinta 5 - Mediu - SUPRAFATA TERENURILOR DIN FONDUL FORESTIER PARCURSA CU TAIERI (PE TIPURI DE TAIERI),TQX1551,matrix,,matrix
Tinta 5 - Mediu - Suprafata terenurilor pe care s-au executat regenerari pe categorii de regenerari,TQY1552,matrix,,matrix
"Tinta 5 - Mediu - Valoarea exportului si importului de lemn, carbune de lemn si articole din lemn, pe zone intra-UE si extra-UE",TQZ1553,matrix,,matrix
Tinta 6 - Mediu - Suprafata terenurilor din fondul forestier parcursa cu taieri (pe tipuri de taieri),TRC1561,matrix,,matrix
Tinta 6 - Mediu - Rata de reciclare a deseurilor din lemn,TRD1562,matrix,,matrix
Tinta 6 - Mediu - AMPRENTA MATERIALA,TRE1563,matrix,,matrix
Tinta 7 - Mediu - SUPRAFATA TERENURILOR AMENAJATE CU LUCRARI DE IRIGATII SI SUPRAFATA AGRICOLA IRIGATA,TRH1571,matrix,,matrix
"Tinta 7 - Mediu - Suprafata terenurilor amenajate cu lucrari de ameliorare si combaterea eroziunii solului, pe categorii de folosinta a terenurilor",TRI1572,matrix,,matrix
Tinta 7 - Mediu - Suprafata cu paduri de protectie a solului,TRJ1573,matrix,,matrix
"Inmatriculari noi de vehicule rutiere pentru transportul pasagerilor, pe macroregiuni, regiuni de dezvoltare si judete",TRN102A,matrix,,matrix
"Inmatriculari noi de vehicule rutiere pentru transportul marfurilor, pe macroregiuni, regiuni de dezvoltare si judete",TRN102B,matrix,,matrix
"Vehicule rutiere inmatriculate in circulatie la sfarsitul anului, pe categorii de vehicule, tipuri de proprietate, macroregiuni, regiuni de dezvoltare si judete",TRN103B,matrix,,matrix
"Vehicule rutiere inmatriculate in circulatie la sfarsitul anului, pe grupe de varsta",TRN103C,matrix,,matrix
"Vehicule rutiere inmatriculate in circulatie la sfarsitul anului, pe tipuri de combustibil",TRN103D,matrix,,matrix
"Vehicule rutiere inmatriculate in circulatie la sfarsitul anului, pe norme europene de poluare",TRN103E,matrix,,matrix
"Accidente de circulatie rutiera  cauzatoare de vatamari corporale, dupa natura si modul in care s-au produs accidentele",TRN104A,matrix,,matrix
"Accidente de circulatie rutiera cauzatoare de vatamari corporale, dupa momentul producerii lor",TRN104B,matrix,,matrix
"Accidente de circulatie rutiera cauzatoare de vatamari corporale, dupa starea carosabilului",TRN104C,matrix,,matrix
"Accidente de circulatie rutiera cauzatoare de vatamari corporale, dupa conditiile de producere ale acestora",TRN104D,matrix,,matrix
"Accidente de circulatie rutiera cauzatoare de vatamari corporale, dupa locul de producere a acestora",TRN104E,matrix,,matrix
"Accidente de circulatie rutiera cauzatoare de vatamari corporale, pe macroregiuni, regiuni de dezvoltare si judete",TRN104F,matrix,,matrix
"Persoane accidentate in accidente de circulatie rutiera cauzatoare de vatamari corporale, dupa varsta si gradul de gravitate al accidentatilor",TRN105A,matrix,,matrix
"Persoane accidentate in accidente de circulatie rutiera cauzatoare de vatamari corporale, pe macroregiuni, regiuni de dezvoltare si judete",TRN105B,matrix,,matrix
"Locomotive, la sfarsitul anului, pe tipuri de locomotive",TRN106A,matrix,,matrix
"Vagoane, la sfarsitul anului, pe tipuri de vagoane",TRN112A,matrix,,matrix
"Capacitatea vagoanelor, la sfarsitul anului, pe tipuri de vagoane",TRN113A,matrix,,matrix
"Nave de navigatie interioara, pe categorii de nave, inregistrate la sfarsitul anului",TRN120A,matrix,,matrix
"Capacitatea navelor de navigatie interioara pentru transportul marfurilor, pe categorii de nave la sfarsitul anului",TRN121A,matrix,,matrix
"Nave maritime inregistrate la sfarsitul anului, pe categorii de nave",TRN125A,matrix,,matrix
"Capacitatea navelor maritime pentru transportul marfurilor si pasagerilor, pe categorii de nave inregistrate la sfarsitul anului",TRN126A,matrix,,matrix
"Transport portuar de marfuri, pe categorii de operatii portuare, moduri de transport si grupe de marfuri NST/R",TRN130A,matrix,,matrix
"Transport portuar de marfuri, pe categorii de operatii portuare, moduri de transport si tipuri de marfuri NST 2007",TRN130B,matrix,,matrix
"Aeronave inmatriculate (cu certificat de navigabilitate), pe categorii de aeronave",TRN132A,matrix,,matrix
Transportul aeroportuar,TRN133A,matrix,,matrix
"Pasageri transportati in transportul interurban si international de pasageri, pe moduri de transport",TRN135A,matrix,,matrix
"Parcursul pasagerilor in transportul interurban si international de pasageri, pe moduri de transport",TRN136A,matrix,,matrix
"Marfuri transportate, pe moduri de transport",TRN137A,matrix,,matrix
"Marfuri transportate, pe grupe de marfuri NST/R si moduri de transport",TRN137B,matrix,,matrix
"Marfuri transportate, pe tipuri de marfuri NST 2007 si moduri de transport",TRN137C,matrix,,matrix
"Marfuri transportate, pe destinatii si tipuri de transport rutier",TRN137D,matrix,,matrix
"Marfuri transportate, pe tipuri de autovehicule, capacitati de transport si tipuri de transport rutier",TRN137E,matrix,,matrix
"Marfuri transportate, pe categorii de marfuri periculoase si tipuri de transport rutier",TRN137F,matrix,,matrix
"Parcursul marfurilor, pe moduri de transport",TRN138A,matrix,,matrix
"Parcursul marfurilor, pe destinatii si tipuri de transport rutier",TRN138B,matrix,,matrix
"Parcursul marfurilor, pe tipuri de autovehicule, capacitati de transport si tipuri de transport rutier",TRN138C,matrix,,matrix
"Parcursul marfurilor, pe categorii de marfuri periculoase si tipuri de transport rutier",TRN138D,matrix,,matrix
"Lungimea drumurilor publice, pe categorii de drumuri, tipuri de acoperamant, macroregiuni, regiuni de dezvoltare si judete",TRN139A,matrix,,matrix
"Parcursul vehiculelor, pe destinatii si tipuri de transport rutier",TRN140A,matrix,,matrix
"Lungimea cailor ferate in exploatare, pe categorii de linii de cale ferata",TRN142A,matrix,,matrix
"Lungimea cailor ferate in exploatare, pe categorii de linii de cale ferata, macroregiuni, regiuni de dezvoltare si judete",TRN143A,matrix,,matrix
Lungimea cailor navigabile interioare,TRN144A,matrix,,matrix
"Lungimea cailor navigabile interioare, pe macroregiuni, regiuni de dezvoltare si judete",TRN144B,matrix,,matrix
"Lungimea  conductelor magistrale petroliere, dupa felul conductelor",TRN145A,matrix,,matrix
Tinta 1 - Social - Numarul de procese castigate contra statului Roman in fata Curtii Europene a Drepturilor Omului,TRO1611,matrix,,matrix
"Tinta 2 - Social - MANUALE SCOLARE SI CURSURI UNIVERSITARE TIPARITE, DUPA LIMBA DE PREDARE",TRR1621,matrix,,matrix
Tinta 2 - Social - Numarul constatarilor de discriminare pe criterii etnice si ponderea acestora in totalul petitiilor de discriminare pe criterii etnice primite anual de CNCD,TRS1622,matrix,,matrix
Tinta 3 - Social - RATA MORTALITATII PRIN AGRESIUNE (VIOLENTA) LA 100000 LOCUITORI,TRV1631,matrix,,matrix
"Tinta 3 - Social - Numarul de cazuri de violenta domestica sesizate politiei pe macroregiuni, regiuni de dezvoltare si judete",TRW1632,matrix,,matrix
"Tinta 3 - Social - Numarul victimelor infractiunilor de violenta domestica la 100000 locuitori, pe macroregiuni, regiuni de dezvoltare si judete",TRX1633,matrix,,matrix
"Tinta 3 - Social - Numarul cazurilor de violenta domestica, soldate cu decesul victimei, pe macroregiuni si regiuni de dezvoltare",TRY1634,matrix,,matrix
"Tinta 4 - Social - Numarul victimelor traficului de persoane la 100000 locuitori, pe sexe, grupe de varsta si dupa scopul traficarii",TSB1641,matrix,,matrix
"Tinta 4 - Social - NUMARUL VICTIMELOR CU VARSTA SUB 18 ANI SUPUSE TRAFICULUI DE PERSOANE, DUPA SCOPUL TRAFICARII",TSC1642,matrix,,matrix
"Tinta 4 - Social - Numarul victimelor cu varsta sub 18 ani supuse traficului de persoane la 100000 de locuitori, dupa scopul traficarii",TSD1643,matrix,,matrix
"Tinta 4 - Social - Numarul victimelor violentei domestice pe sexe, macroregiuni, regiuni de dezvoltare si medii de rezidenta, astfel cum este inregistrat de catre serviciile administrative",TSE1644,matrix,,matrix
"Tinta 4 - Social - Numarul victimelor violentei domestice in functie de categoria de varsta (minori si adulti), pe sexe, astfel cum este inregistrat de catre serviciile administrative",TSF1645,matrix,,matrix
"Tinta 4 - Social - Victimele violentei domestice, dupa tipul de violenta, astfel cum este inregistrat de catre serviciile administrative",TSG1646,matrix,,matrix
"Tinta 4 - Social - Numarul victimelor violentei domestice, dupa tipul serviciilor sociale acordate victimelor, astfel cum este inregistrat de catre serviciile administrative",TSH1647,matrix,,matrix
Tinta 5 - Social - Cheltuieli de la bugetul de stat si cheltuieli de la bugetul local pentru ordine publica si siguranta nationala,TSK1651,matrix,,matrix
"Tinta 5 - Social - NUMARUL PERSOANELOR CONDAMNATE DEFINITIV PENTRU FRAUDE FINANCIARE, SPALAREA BANILOR SI EVAZIUNE FISCALA, FAPTE CARE IMPLICA ARME, EXPLOZIVI SI ALTE MATERIALE DISTRUCTIVE SI PENTRU FAPTE LEGATE DE UN GRUP INFRACTIONAL ORGANIZAT, DUPA TIPUL INFRACTIUNII",TSM1653,matrix,,matrix
"Tinta 5 - Social - Numarul hotararilor judecatoresti prin care s-au dispus masuri privind amenda penala, confiscarea produsului infractiunii si/sau repararea prejudiciilor",TSN1654,matrix,,matrix
Tinta 5 - Social - SUMELE DE BANI DISPUSE PRIN HOTARARI JUDECATORESTI PENTRU RECUPERAREA CREANTELOR PROVENITE DIN INFRACTIUNI SI/SAU RECUPERAREA PREJUDICIILOR,TSP1656,matrix,,matrix
Tinta 6 - Social - Proportia locurilor detinute de femei si barbati in parlamentele nationale,TSS1661,matrix,,matrix
Tinta 7 - Mediu - PONDEREA INTREPRINDERILOR CARE AU INTERACTIONAT ON-LINE CU ADMINISTRATIA PUBLICA IN TOTALUL INTREPRINDERILOR,TSV1671,matrix,,matrix
"Tinta 7 - Mediu - Ponderea persoanelor care au transmis prin internet formulare completate la autoritatile publice, in ultimele 12 luni",TSW1672,matrix,,matrix
"Tinta 7 - Mediu - Ponderea persoanelor care au interactionat prin internet cu autoritatile publice, in ultimele 12 luni",TSX1673,matrix,,matrix
"Tinta 8 - Economic - INVESTITII IN PRODUSE HARDWARE SI SOFTWARE LA 1000 LEI INVESTITII TOTALE IN PRODUSE SI SERVICII TIC, IN ADMINISTRATIA PUBLICA",TSY1681,matrix,,matrix
Tinta 8 - Social - Numarul persoanelor condamnate definitiv pentru infractiuni de coruptie si de serviciu,TSZ1682,matrix,,matrix
"Tinta 8 - Mediu - Ponderea persoanelor care au transmis prin internet formulare completate la autoritatile publice, in ultimele 12 luni",TTB1684,matrix,,matrix
"Tinta 8 - Mediu - Ponderea persoanelor care au interactionat prin internet cu autoritatile publice, in ultimele 12 luni",TTC1685,matrix,,matrix
"Tinta 1 - Economic - Ponderea intreprinderilor inovatoare cu acorduri de cooperare cu parteneri situati in afara tarii, in total intreprinderi",TTE1711,matrix,,matrix
"Tinta 1 - Economic - ASISTENTA OFICIALA NETA PENTRU DEZVOLTARE (AOD), TOTALA SI IN TARILE CEL MAI PUTIN DEZVOLTATE, CA PROPORTIE DIN VENITUL NATIONAL BRUT (VNB)",TTF1712,matrix,,matrix
"Tinta 2 - Economic - Asistenta oficiala neta pentru dezvoltare (AOD), totala si in tarile cel mai putin dezvoltate, ca proportie din Venitul National Brut (VNB)",TTI1721,matrix,,matrix
Tinta 2 - Economic - VALOAREA IMPORTULUI DE BUNURI SI A INVESTITIILOR STRAINE DIRECTE,TTJ1722,matrix,,matrix
Tinta 2 - Economic - Ponderea valorii importurilor de bunuri si servicii din tarile slab dezvoltate in valoarea totala a importurilor Romaniei,TTK1723,matrix,,matrix
Tinta 2 - Economic - Valoarea exportului de produse High Tech,TTL1724,matrix,,matrix
Tinta 3 - Economic - RATA MEDIE LUNARA A INFLATIEI PE CATEGORII DE MARFURI SI SERVICII,TTN1731,matrix,,matrix
Tinta 3 - Social - Numarul centrelor de preluare a imigrantilor solicitanti de protectie si date privind capacitatea acestora,TTP1733,matrix,,matrix
"Tinta 3 - Economic - Datoria publica a Romaniei, din care externa",TTQ1734,matrix,,matrix
Tinta 4 - Social - Numarul tarilor in care s-au predat cursuri de cultura si civilizatie romaneasca si numarul persoanelor care au beneficiat,TTT1741,matrix,,matrix
"Tinta 4 - Economic - VALOAREA EXPORTULUI SI IMPORTULUI DE BUNURI, DUPA NATURA CAPITALULUI COMPANIILOR",TTV1743,matrix,,matrix
"Tinta 4 - Economic - Datoria publica a Romaniei, din care externa",TTW1744,matrix,,matrix
Structuri de primire turistica cu functiuni de cazare turistica pe tipuri de structuri si forme de proprietate,TUR101A,matrix,,matrix
"Structuri de primire turistica cu functiuni de cazare turistica pe tipuri de structuri, categorii de confort  si destinatii turistice",TUR101B,matrix,,matrix
"Structuri de primire turistica cu functiuni de cazare turistica pe tipuri de structuri, judete si localitati",TUR101C,matrix,,matrix
"Structuri de primire turistica cu functiuni de cazare turistica pe tipuri de structuri, pe macroregiuni, regiuni de dezvoltare si judete",TUR101D,matrix,,matrix
Capacitatea de cazare turistica existenta pe tipuri de structuri de cazare turistica si forme de proprietate,TUR102A,matrix,,matrix
"Capacitatea de cazare turistica existenta pe tipuri de structuri de cazare turistica, categorii de confort si destinatii turistice",TUR102B,matrix,,matrix
"Capacitatea de cazare turistica existenta pe tipuri de structuri de primire turistica, judete si localitati",TUR102C,matrix,,matrix
"Capacitatea de cazare turistica existenta pe tipuri de structuri de primire turistica, macroregiuni, regiuni de dezvoltare si judete",TUR102D,matrix,,matrix
Capacitatea de cazare turistica in functiune pe tipuri de structuri de primire turistica pe forme de proprietate,TUR103A,matrix,,matrix
"Capacitatea de cazare turistica in functiune pe tipuri de structuri de primire turistica pe macroregiuni, regiuni de dezvoltare si judete",TUR103B,matrix,,matrix
"Capacitatea de cazare turistica in functiune pe tipuri de structuri de primire turistica, categorii de confort  si destinatii turistice",TUR103C,matrix,,matrix
"Capacitatea de cazare turistica in functiune pe tipuri de structuri de primire turistica, judete si localitati",TUR103D,matrix,,matrix
